       4.252252       -0.037320       -0.996512
       4.260260       -0.045294       -0.994858
       4.268268       -0.053253       -0.992885
       4.276276       -0.061195       -0.990594
       4.284284       -0.069117       -0.987985
       4.292292       -0.077018       -0.985059
       4.300300       -0.084893       -0.981818
       4.308308       -0.092742       -0.978261
       4.316316       -0.100560       -0.974391
       4.324324       -0.108347       -0.970209
       4.332332       -0.116098       -0.965715
       4.340340       -0.123813       -0.960912
       4.348348       -0.131487       -0.955801
       4.356356       -0.139120       -0.950383
       4.364364       -0.146708       -0.944661
       4.372372       -0.154249       -0.938635
       4.380380       -0.161740       -0.932309
       4.388388       -0.169180       -0.925684
       4.396396       -0.176565       -0.918762
       4.404404       -0.183894       -0.911545
       4.412412       -0.191164       -0.904036
       4.420420       -0.198372       -0.896238
       4.428428       -0.205517       -0.888152
       4.436436       -0.212596       -0.879781
       4.444444       -0.219607       -0.871128
       4.452452       -0.226547       -0.862196
       4.460460       -0.233415       -0.852987
       4.468468       -0.240208       -0.843505
       4.476476       -0.246924       -0.833752
       4.484484       -0.253561       -0.823732
       4.492492       -0.260116       -0.813448
       4.500501       -0.266588       -0.802903
       4.508509       -0.272975       -0.792101
       4.516517       -0.279274       -0.781044
       4.524525       -0.285483       -0.769738
       4.532533       -0.291601       -0.758184
       4.540541       -0.297626       -0.746387
       4.548549       -0.303555       -0.734351
       4.556557       -0.309387       -0.722080
       4.564565       -0.315119       -0.709577
       4.572573       -0.320751       -0.696846
       4.580581       -0.326279       -0.683893
       4.588589       -0.331703       -0.670719
       4.596597       -0.337021       -0.657331
       4.604605       -0.342231       -0.643732
       4.612613       -0.347330       -0.629927
       4.620621       -0.352319       -0.615919
       4.628629       -0.357195       -0.601715
       4.636637       -0.361956       -0.587317
       4.644645       -0.366600       -0.572731
       4.652653       -0.371128       -0.557961
       4.660661       -0.375536       -0.543012
       4.668669       -0.379824       -0.527890
       4.676677       -0.383991       -0.512598
       4.684685       -0.388034       -0.497141
       4.692693       -0.391952       -0.481525
       4.700701       -0.395745       -0.465755
       4.708709       -0.399411       -0.449836
       4.716717       -0.402950       -0.433772
       4.724725       -0.406358       -0.417569
       4.732733       -0.409637       -0.401233
       4.740741       -0.412784       -0.384767
       4.748749       -0.415799       -0.368179
       4.756757       -0.418681       -0.351472
       4.764765       -0.421428       -0.334652
       4.772773       -0.424040       -0.317726
       4.780781       -0.426516       -0.300697
       4.788789       -0.428856       -0.283572
       4.796797       -0.431058       -0.266356
       4.804805       -0.433122       -0.249055
       4.812813       -0.435047       -0.231674
       4.820821       -0.436832       -0.214218
       4.828829       -0.438477       -0.196694
       4.836837       -0.439982       -0.179107
       4.844845       -0.441346       -0.161462
       4.852853       -0.442568       -0.143766
       4.860861       -0.443648       -0.126023
       4.868869       -0.444586       -0.108240
       4.876877       -0.445382       -0.090422
       4.884885       -0.446034       -0.072576
       4.892893       -0.446544       -0.054706
       4.900901       -0.446910       -0.036818
       4.908909       -0.447134       -0.018919
       4.916917       -0.447213       -0.001014
       4.924925       -0.447150        0.016892
       4.932933       -0.446943        0.034792
       4.940941       -0.446593        0.052681
       4.948949       -0.446099        0.070553
       4.956957       -0.445463        0.088403
       4.964965       -0.444683        0.106224
       4.972973       -0.443761        0.124011
       4.980981       -0.442697        0.141759
       4.988989       -0.441491        0.159461
       4.996997       -0.440144        0.177111
       5.005005       -0.438655        0.194705
       5.013013       -0.437025        0.212237
       5.021021       -0.435256        0.229701
       5.029029       -0.433347        0.247090
       5.037037       -0.431299        0.264401
       5.045045       -0.429112        0.281627
       5.053053       -0.426788        0.298763
       5.061061       -0.424327        0.315802
       5.069069       -0.421731        0.332741
       5.077077       -0.418999        0.349573
       5.085085       -0.416132        0.366293
       5.093093       -0.413132        0.382895
       5.101101       -0.410000        0.399375
       5.109109       -0.406736        0.415726
       5.117117       -0.403342        0.431944
       5.125125       -0.399819        0.448024
       5.133133       -0.396167        0.463960
       5.141141       -0.392388        0.479747
       5.149149       -0.388484        0.495381
       5.157157       -0.384455        0.510856
       5.165165       -0.380302        0.526166
       5.173173       -0.376028        0.541309
       5.181181       -0.371633        0.556277
       5.189189       -0.367119        0.571067
       5.197197       -0.362487        0.585674
       5.205205       -0.357739        0.600094
       5.213213       -0.352877        0.614321
       5.221221       -0.347901        0.628351
       5.229229       -0.342814        0.642179
       5.237237       -0.337616        0.655802
       5.245245       -0.332311        0.669214
       5.253253       -0.326899        0.682412
       5.261261       -0.321382        0.695391
       5.269269       -0.315762        0.708147
       5.277277       -0.310041        0.720676
       5.285285       -0.304220        0.732974
       5.293293       -0.298302        0.745036
       5.301301       -0.292288        0.756860
       5.309309       -0.286181        0.768442
       5.317317       -0.279982        0.779776
       5.325325       -0.273693        0.790861
       5.333333       -0.267316        0.801693
       5.341341       -0.260853        0.812267
       5.349349       -0.254307        0.822581
       5.357357       -0.247680        0.832631
       5.365365       -0.240973        0.842414
       5.373373       -0.234188        0.851927
       5.381381       -0.227329        0.861167
       5.389389       -0.220397        0.870130
       5.397397       -0.213394        0.878815
       5.405405       -0.206322        0.887218
       5.413413       -0.199185        0.895336
       5.421421       -0.191983        0.903168
       5.429429       -0.184720        0.910710
       5.437437       -0.177398        0.917959
       5.445445       -0.170019        0.924915
       5.453453       -0.162585        0.931574
       5.461461       -0.155100        0.937934
       5.469469       -0.147564        0.943994
       5.477477       -0.139981        0.949750
       5.485485       -0.132354        0.955203
       5.493493       -0.124684        0.960349
       5.501502       -0.116974        0.965187
       5.509510       -0.109226        0.969716
       5.517518       -0.101444        0.973933
       5.525526       -0.093628        0.977839
       5.533534       -0.085783        0.981431
       5.541542       -0.077911        0.984708
       5.549550       -0.070013        0.987669
       5.557558       -0.062093        0.990314
       5.565566       -0.054153        0.992642
       5.573574       -0.046196        0.994651
       5.581582       -0.038224        0.996341
