   4.01301    4.00657
   4.01802    4.00904
   4.02302    4.01148
   4.02803    4.01388
   4.03303    4.01626
   4.03804    4.01860
   4.04304    4.02090
   4.04805    4.02318
   4.05305    4.02542
   4.05806    4.02763
   4.06306    4.02981
   4.06807    4.03196
   4.07307    4.03407
   4.07808    4.03615
   4.08308    4.03820
   4.08809    4.04022
   4.09309    4.04220
   4.09810    4.04415
   4.10310    4.04607
   4.10811    4.04796
   4.11311    4.04981
   4.11812    4.05163
   4.12312    4.05342
   4.12813    4.05518
   4.13313    4.05691
   4.13814    4.05860
   4.14314    4.06026
   4.14815    4.06189
   4.15315    4.06348
   4.15816    4.06505
   4.16316    4.06658
   4.16817    4.06808
   4.17317    4.06955
   4.17818    4.07098
   4.18318    4.07239
   4.18819    4.07376
   4.19319    4.07510
   4.19820    4.07641
   4.20320    4.07768
   4.20821    4.07893
   4.21321    4.08014
   4.21822    4.08132
   4.22322    4.08247
   4.22823    4.08359
   4.23323    4.08468
   4.23824    4.08574
   4.24324    4.08676
   4.24825    4.08776
   4.25325    4.08872
   4.25826    4.08965
   4.26326    4.09055
   4.26827    4.09143
   4.27327    4.09227
   4.27828    4.09308
   4.28328    4.09386
   4.28829    4.09460
   4.29329    4.09532
   4.29830    4.09601
   4.30330    4.09667
   4.30831    4.09730
   4.31331    4.09790
   4.31832    4.09847
   4.32332    4.09901
   4.32833    4.09952
   4.33333    4.10000
   4.33834    4.10045
   4.34334    4.10088
   4.34835    4.10127
   4.35335    4.10164
   4.35836    4.10197
   4.36336    4.10228
   4.36837    4.10256
   4.37337    4.10282
   4.37838    4.10304
   4.38338    4.10324
   4.38839    4.10341
   4.39339    4.10355
   4.39840    4.10366
   4.40340    4.10375
   4.40841    4.10381
   4.41341    4.10384
   4.41842    4.10385
   4.42342    4.10383
   4.42843    4.10379
   4.43343    4.10371
   4.43844    4.10362
   4.44344    4.10349
   4.44845    4.10335
   4.45345    4.10317
   4.45846    4.10297
   4.46346    4.10275
   4.46847    4.10250
   4.47347    4.10223
   4.47848    4.10193
   4.48348    4.10161
   4.48849    4.10127
   4.49349    4.10090
   4.49850    4.10051
   4.50350    4.10010
   4.50851    4.09966
   4.51351    4.09920
   4.51852    4.09872
   4.52352    4.09822
   4.52853    4.09769
   4.53353    4.09715
   4.53854    4.09658
   4.54354    4.09599
   4.54855    4.09538
   4.55355    4.09475
   4.55856    4.09410
   4.56356    4.09343
   4.56857    4.09274
   4.57357    4.09204
   4.57858    4.09131
   4.58358    4.09056
   4.58859    4.08980
   4.59359    4.08902
   4.59860    4.08821
   4.60360    4.08740
   4.60861    4.08656
   4.61361    4.08571
   4.61862    4.08484
   4.62362    4.08395
   4.62863    4.08305
   4.63363    4.08214
   4.63864    4.08121
   4.64364    4.08026
   4.64865    4.07930
   4.65365    4.07832
   4.65866    4.07733
   4.66366    4.07633
   4.66867    4.07531
   4.67367    4.07428
   4.67868    4.07324
   4.68368    4.07219
   4.68869    4.07112
   4.69369    4.07004
   4.69870    4.06896
   4.70370    4.06786
   4.70871    4.06675
   4.71371    4.06563
   4.71872    4.06450
   4.72372    4.06337
   4.72873    4.06222
   4.73373    4.06107
   4.73874    4.05990
   4.74374    4.05873
   4.74875    4.05756
   4.75375    4.05638
   4.75876    4.05519
   4.76376    4.05399
   4.76877    4.05279
   4.77377    4.05159
   4.77878    4.05038
   4.78378    4.04916
   4.78879    4.04795
   4.79379    4.04673
   4.79880    4.04550
   4.80380    4.04428
   4.80881    4.04305
   4.81381    4.04182
   4.81882    4.04060
   4.82382    4.03937
   4.82883    4.03814
   4.83383    4.03691
